SequenceId,Location,ConvId,NextId,CondBool,CondUnit,CondLeader,RequiredActors,ConvictionThreshold,Priority,SpecialAnimation,Interruption,StoryMoment,Speaker,Context,EN,Ori
Lyra|Act2|CampfireVega,4,23,24|70,,,,Vega,,0,,0,None,Vega,,……你确定这是对的做法吗？,...Are you sure this is the right thing to do?
Lyra|Act2|CampfireVega,4,24,25|64|66|75,,,,Vega,,0,,0,None,Lyra,,我这辈子从没这么确定过一件事。,I have never been more sure of anything in my life.
Lyra|Act2|CampfireVega,4,25,26,,,,Vega,,0,,0,None,Lyra,,等我们消灭最后一批教团分子，我就转身离开这里。它不需要我。,"Once we destroy the last of the cultists, I will turn my back on this place. It doesn't need me."
Lyra|Act2|CampfireVega,4,26,,,,,Vega,,0,,0,LyraQuits,Lyra,,……我当女皇的第一天，就是最后一天。,...My first day as Empress shall be my last.
Lyra|Act2|CampfireVega,4,27,28|52,,,,Vega,,0,,0,None,Lyra,,就算别的没有，至少我们能得到个了结。,"If nothing else, we will at least find closure."
Lyra|Act2|CampfireVega,4,28,29,,,,Vega,,0,,0,None,Lyra,,如果我们能让世界摆脱这场灾祸，那就能专心重建了。,"And if we manage to rid the world of this calamity, then we can focus on rebuilding."
Lyra|Act2|CampfireVega,4,29,30,,,,Vega,,0,,0,None,Vega,,的确。现在你看到冷静沉着的好处了吧？,Indeed. Do you now see the value of a calm and collected approach?
Lyra|Act2|CampfireVega,4,3,4|40,,,,Vega,,0,,0,None,Lyra,,那是什么意思？我身上发生了什么？,What does it mean? What's happening to me?
Lyra|Act2|CampfireVega,4,30,31|53|54|57,,,,Vega,,0,,0,None,Lyra,,我想我看到了。谢谢你，我脑子清楚多了。,"I suppose I do. Thank you, my mind has cleared."
Lyra|Act2|CampfireVega,4,31,55,,,,Vega,,0,,0,LyraRebuilds,Lyra,,明天，我们从教团手里夺回这片土地。之后，我们重建。,"Tomorrow, we take this land back from this cult. After, we rebuild."
Lyra|Act2|CampfireVega,4,32,7,,,,Vega,,1,,0,None,Cetus,,是啊，让她哀悼吧，老兄。,"Yeah, let her grieve, man."
Lyra|Act2|CampfireVega,4,33,8,,,,Vega,,1,,0,None,Cetus,,有道理。,Fair enough.
Lyra|Act2|CampfireVega,4,34,7,,,,Vega,,1,,0,None,Draco,,是啊，也许我们该歇口气，对吧？,"Yeah, maybe we should take a bit of a breather, eh?"
Lyra|Act2|CampfireVega,4,35,8,,,,Vega,,1,,0,None,Draco,,这没法否认。,Hard to deny that.
Lyra|Act2|CampfireVega,4,36,7,,,,Vega,,1,,0,None,Azha,,她说得对，我们得行动。,"She's right, we need to act."
Lyra|Act2|CampfireVega,4,37,8,,,,Vega,,1,,0,None,Azha,,我想你说得对。,I guess you're right.
Lyra|Act2|CampfireVega,4,38,7,,,,Vega,,1,,0,None,Aniara,,她说得有道理。没什么好谈的，只有人要杀。,"She has a point. There is nothing to talk about, only people to kill."
Lyra|Act2|CampfireVega,4,39,8,,,,Vega,,1,,0,None,Aniara,,随你吧。,If you say so.
Lyra|Act2|CampfireVega,4,4,5|68,,,,Vega,,0,,0,None,Lyra,,……,...
Lyra|Act2|CampfireVega,4,40,41,,,,Vega,,1,,0,None,Sol,,他的神圣之光正要惩治你的渎神之行。,HIS DIVINE LIGHT IS SEEKING RETRIBUTION ON YOUR BLASPHEMOUS WAYS.
Lyra|Act2|CampfireVega,4,41,5,,,,Vega,,0,,0,None,Vega,,闭嘴，莽夫。你帮不上忙。,"Silence, brute. You are not helping."
Lyra|Act2|CampfireVega,4,42,10,,,,Vega,,1,,0,None,Cetus,,确实。,That's true.
Lyra|Act2|CampfireVega,4,43,10,,,,Vega,,1,,0,None,Azha,,哦对，没错。,"Oh yeah, that's right."
Lyra|Act2|CampfireVega,4,44,10,,,,Vega,,1,,0,None,Draco,,哦，还真是，对吧？,"Oh it does, doesn't it?"
Lyra|Act2|CampfireVega,4,45,10,,,,Vega,,1,,0,None,Aniara,,哦豁，这算是，怎么说呢，一线希望。,"Oho, that is, how you say, a silver lining."
Lyra|Act2|CampfireVega,4,46,47,,,,Vega,,1,,0,None,Sol,,你必将加入我的圣战。,YOU SHALL JOIN MY CRUSADE.
Lyra|Act2|CampfireVega,4,47,13,,,,Vega,,0,,0,None,Vega,,别听他的。跟我说。,Don't listen to him. Talk to me.
Lyra|Act2|CampfireVega,4,48,16,,,,Vega,,1,,0,None,Sol,,那仍是我圣战的终点。,THAT IS STILL THE DESTINATION OF MY CRUSADE.
Lyra|Act2|CampfireVega,4,49,15,,,,Vega,,1,,0,None,Aniara,,那是理所当然。,That only makes sense.
Lyra|Act2|CampfireVega,4,5,6,,,,Vega,,0,,0,None,Vega,,殿下，我理解您的沮丧。我建议我们一起梳理一遍，或许会有帮助。,"I understand your frustration, your grace. I suggest we walk through it together. It might help."
Lyra|Act2|CampfireVega,4,50,16,,,,Vega,,1,,0,None,Cetus,,真的？经历这一切之后？,Really? After all this?
Lyra|Act2|CampfireVega,4,51,16,,,,Vega,,1,,0,None,Azha,,至少我是要去那儿。,"That's where I'm going, at least."
Lyra|Act2|CampfireVega,4,52,28,,,,Vega,,1,,0,None,Draco,,<Cat>顺便看看那颗星到底出了什么事。,<Cat>And see what the hell happened to that star.
Lyra|Act2|CampfireVega,4,53,31,,,,Vega,,1,,0,None,Cetus,,你这手魔法真管用，书呆子。,"You really worked your magic, poindexter."
Lyra|Act2|CampfireVega,4,54,31,,,,Vega,,1,,0,None,Azha,,你不只是治身的医师，还是治心的，是吧？,"Not just a doctor of the body, but of the mind as well, are you?"
Lyra|Act2|CampfireVega,4,55,56,,,,Vega,,0,,0,None,Sol,,他的神圣之光很快就会照到你。,HIS DIVINE LIGHT WILL REACH YOU SOON ENOUGH.
Lyra|Act2|CampfireVega,4,56,,,,,Vega,,0,,0,None,Vega,,最后说一次，闭嘴！,"For the last time, shut up!"
Lyra|Act2|CampfireVega,4,57,31,,,,Vega,,1,,0,None,Aniara,,我觉得挺无聊的。至少我们还能杀点东西。,I found it boring. At least we still get to kill things.
Lyra|Act2|CampfireVega,4,58,20,,,,Vega,,1,,0,None,Cetus,,嘿，哇，慢点。出什么事了？,"Hey whoa, slow down there. What happened?"
Lyra|Act2|CampfireVega,4,59,20,,,,Vega,,1,,0,None,Aniara,,就是这个。心里的火。从我们第一次见面我就感觉到了。,There it is. The fire inside. I've sensed it since our first meeting.
Lyra|Act2|CampfireVega,4,6,7|32|34|36|38,,,,Vega,,0,,0,None,Lyra,,我……我怀疑言语改变不了什么。,I... I'm skeptical words will do anything to remedy the situation.
Lyra|Act2|CampfireVega,4,60,20,,,,Vega,,1,,0,None,Draco,,嘿，先别急。,"Hey, hold your horses a bit."
Lyra|Act2|CampfireVega,4,61,20,,,,Vega,,1,,0,None,Azha,,<i>我</i>想说的就是这个。,That's what <i>I'm</i> trying to say.
Lyra|Act2|CampfireVega,4,62,21,,,,Vega,,1,,0,None,Cetus,,嗯，我想……,"Well, I guess..."
Lyra|Act2|CampfireVega,4,63,23,,,,Vega,,1,,0,None,Azha,,正合我意。得让那些教团杂种得到应有的下场。,Took the words outta my mouth. We gotta give those cultist bastards what they deserve.
Lyra|Act2|CampfireVega,4,64,25,,,,Vega,,1,,0,None,Azha,,我也没有。,Neither have I.
Lyra|Act2|CampfireVega,4,65,23,,,,Vega,,1,,0,None,Cetus,,我——呃，我没法说我不同意。,"I- Well, I can't say I disagree."
Lyra|Act2|CampfireVega,4,66,25,,,,Vega,,1,,0,None,Cetus,,说实话，我觉得这是个好选择。,"I think it's a good choice, honestly."
Lyra|Act2|CampfireVega,4,67,69,,,,Vega,,1,,0,None,Aniara,,对，把内心深处的火焰挑旺。你不需要帝国，你只需要自己的力量。,"Yes, stoke the flame deep inside you. You don't need an Empire, you just need your own strength."
Lyra|Act2|CampfireVega,4,68,5,,,,Vega,,1,,0,None,Maia,,……对不起。,...I'm sorry.
Lyra|Act2|CampfireVega,4,69,23,,,,Vega,,0,,0,None,Aniara,,让那些与你为敌的人看看，你不会任人宰割。给这世界做个榜样。,Show those who go against you that you won't take it lying down. Be an example for the world.
Lyra|Act2|CampfireVega,4,7,8|33|35|37|39,,,,Vega,,0,,0,None,Vega,,言语化为计划，计划化为行动，行动化为解决之道。,"Words become plans, plans become actions, actions become solutions."
Lyra|Act2|CampfireVega,4,70,24,,,,Vega,,1,,0,None,Draco,,是啊，有点太狠了，你不觉得吗？,"Yeah, it's a little intense, don't ya think?"
Lyra|Act2|CampfireVega,4,71,19,,,,Vega,,1,,0,None,Sol,,现在你看见光了。,NOW YOU ARE SEEING THE LIGHT.
Lyra|Act2|CampfireVega,4,72,21,,,,Vega,,1,,0,None,Sol,,正如他神圣光辉所言。,JUST AS HIS DIVINE RADIANCE HAS SAID.
Lyra|Act2|CampfireVega,4,73,74,,,,Vega,,1,,0,None,Sol,,那你必将加入我。,THEN YOU SHALL JOIN ME.
Lyra|Act2|CampfireVega,4,74,23,,,,Vega,,0,,0,None,Lyra,,不，我不加入任何人。我只是去做一场仁慈的杀戮。,"No, I'm not joining anybody. I am simply delivering a mercy killing."
Lyra|Act2|CampfireVega,4,75,25,,,,Vega,,1,,0,None,Sol,,他的神圣之光终将照到所有人。,HIS DIVINE LIGHT REACHES ALL EVENTUALLY.
Lyra|Act2|CampfireVega,4,8,9,,,,Vega,,0,,0,None,Vega,,我知道这伤口还新，但……您父亲。他的头衔怎么办？,"I know this wound is still fresh, but, your father. What happens to his title?"
Lyra|Act2|CampfireVega,4,9,10|42|43|44|45,,,,Vega,,0,,0,None,Lyra,,嗯，我是他的法定继承人。那……那意味着我现在是女皇了，我想。,"Well, I am his heir apparent. That... That means I'm Empress now, I suppose."
Lyra|Act3|Act3Finale1End,2,1,2,,,,,,0,,0,None,Lyra,,你可以夺走我的信仰、我的家、我的父亲……,"You can take away my faith, my home, my father..."
Lyra|Act3|Act3Finale1End,2,2,,,,,,,0,,0,None,Lyra,,但我并不只是我的帝国。,But I am more than my Empire.
Lyra|Act3|Act3Finale1Start,1,1,2,,,,Lyra|FinalBoss,,0,,0,None,Lyra,,那是……星辰吗？,"Is that... The Star?"
Lyra|Act3|Act3Finale1Start,1,10,11,,,,Lyra|FinalBoss,,0,,0,None,Lyra,,你本该保护我！指引我！看看你造出的这一切！,"You were supposed to protect me! To guide me! Look at what you have wrought!"
Lyra|Act3|Act3Finale1Start,1,11,12,,,,Lyra|FinalBoss,,0,,0,None,FinalBoss,,<size=75%>全都完了。 </size> 不是我的错——<i>是你家人干的……</i> <size=120%>这就是你想要的吗？</size>,<size=75%>It's all gone. </size> It's not my fault- <i>Your family did this...</i> <size=120%>Is this what you wanted?</size>
Lyra|Act3|Act3Finale1Start,1,12,13|15|16|17|19|18|20,,,,Lyra|FinalBoss,,0,,0,None,Lyra,,不——当然不是……但这就是我必须生活的世界。,"N-no, of course not... But it is the world I must live in."
Lyra|Act3|Act3Finale1Start,1,13,14,,,,Lyra|FinalBoss,,0,,0,None,Lyra,,我们必须击败它。希望星尘也会随之消散。,"We must defeat it. Hopefully the Stardust follows suit."
Lyra|Act3|Act3Finale1Start,1,14,,,,,Lyra|FinalBoss,,0,,0,None,Lyra,,……否则我不知道我们该怎么办。,"...Otherwise I don't know what we're going to do."
Lyra|Act3|Act3Finale1Start,1,15,13|20|18|19|17|16,,,,Lyra|FinalBoss,,6,,0,None,Vega,,这就是……星尘的源头吗？,"Is this... The source of the Stardust?"
Lyra|Act3|Act3Finale1Start,1,16,13|20|18|19|17,,,,Lyra|FinalBoss,,5,,0,None,Draco,,<Cat>阿斯特看着有点撑不住了，是吧？而且那听着不太像他……,"<Cat>Aster's looking kinda worse for wear, eh? Plus that doesn't really sound like him..."
Lyra|Act3|Act3Finale1Start,1,17,13|20|18|19,,,,Lyra|FinalBoss,,4,,0,None,Cetus,,别跟它说话——谁知道它会对你干出什么鬼事。,"Don't talk to it- who knows what kind of shit it could do to you."
Lyra|Act3|Act3Finale1Start,1,18,13|20,,,,Lyra|FinalBoss,,2,,0,None,Azha,,你还等什么？揍它啊！,"What the hell are you waiting for? Let's kick its ass!"
Lyra|Act3|Act3Finale1Start,1,19,13|18|20,,,,Lyra|FinalBoss,,3,,0,None,Aniara,,来吧，principessa。该动手了。 ,"Come on, principessa. It is time for action. "
Lyra|Act3|Act3Finale1Start,1,2,6,,,,Lyra|FinalBoss,,0,,0,None,Lyra,,害死我的帝国、我的信仰、我的父亲的那个东西……,"The one responsible for the death of my Empire, my faith, my father..."
Lyra|Act3|Act3Finale1Start,1,20,13,,,,Lyra|FinalBoss,,1,,0,None,Sol,,圣战即将终结。,"THE CRUSADE ENDS SOON."
Lyra|Act3|Act3Finale1Start,1,21,22,,,,Lyra|FinalBoss,,0,,0,None,FinalBoss,,<i>哦，是吗？</i> <size=75%>你又给自己封了什么新头衔？</size> <size=50%>娇气包——</size> 你是谁？,"<i>Oh yeah?</i> <size=75%>What new title have you granted for yourself?</size> <size=50%>Prissy-</size> Who are you?"
Lyra|Act3|Act3Finale1Start,1,22,23,,,,Lyra|FinalBoss,,0,,0,None,Lyra,,我是你毁灭的先兆。,"I am the harbinger of your destruction."
Lyra|Act3|Act3Finale1Start,1,23,24,,,,Lyra|FinalBoss,,0,,0,None,Lyra,,你若想烧掉帝国，那我就把你也扔进火里。,"If you are to burn the Empire, then I shall throw you into the flame as well."
Lyra|Act3|Act3Finale1Start,1,24,25,,,,Lyra|FinalBoss,,0,,0,None,FinalBoss,,<size=125%>好大的口气……</size> <size=50%>请帮帮我们，我们需要你。</size> <i>结束我们的痛苦——</i> 你不会得逞。,"<size=125%>Bold words...</size> <size=50%>Please help us, we need you.</size> <i>End our misery-</i> You will not succeed."
Lyra|Act3|Act3Finale1Start,1,25,15|16|17|19|18|20|13,,,,Lyra|FinalBoss,,0,,0,None,Lyra,,我看不懂你，我也不打算去弄懂。,"I cannot make sense of you, and I will not try."
Lyra|Act3|Act3Finale1Start,1,26,27,,,,Lyra|FinalBoss,,0,,0,None,FinalBoss,,<size=50%>怎么？</size> <i>靠那个始作俑者的帝国吗？</i> 你不会得逞。,"<size=50%>How?</size> <i>The Empire that caused this in the first place?</i> You will not succeed."
Lyra|Act3|Act3Finale1Start,1,27,28,,,,Lyra|FinalBoss,,0,,0,None,Lyra,,我学到了我父亲拒绝学的那一课。我倾听了人民，他们告诉了我很多。,"I have learned the lesson my father refused to. I listened to the people, and they have told me much."
Lyra|Act3|Act3Finale1Start,1,28,29,,,,Lyra|FinalBoss,,0,,0,None,FinalBoss,,<size=125%>人民已经死了</size> <size=50%>请帮帮我们——</size> <i>你也会死</i>,"<size=125%>The people are dead</size> <size=50%>Please help us-</size> <i>You will die too</i>"
Lyra|Act3|Act3Finale1Start,1,29,13|15|16|17|19|18|20,,,,Lyra|FinalBoss,,0,,0,None,Lyra,,你为什么要对我说这些？我……我快承受不住了。,"Why are you saying these things to me? I... I cannot take much more of this."
Lyra|Act3|Act3Finale1Start,1,3,7,1001,,,Lyra|FinalBoss,,0,,0,None,Lyra,,不。我不是公主。 ,"No. I am not a princess. "
Lyra|Act3|Act3Finale1Start,1,4,8,1002,,,Lyra|FinalBoss,,0,,0,None,Lyra,,你——你是什么？,"You- what are you?"
Lyra|Act3|Act3Finale1Start,1,5,21,1003,,,Lyra|FinalBoss,,0,,0,None,Lyra,,我不再是公主了。,"I am no princess anymore."
Lyra|Act3|Act3Finale1Start,1,6,3|4|5,,,,Lyra|FinalBoss,,0,,0,None,FinalBoss,,<i>那是——</i> <size=125%>那位公主？</size> 哪门子的公主？  <size=75%>一无所有的公主。</size>,"<i>Is that-</i> <size=125%>The princess?</size> Princess of what?  <size=75%>Princess of nothing.</size>"
Lyra|Act3|Act3Finale1Start,1,7,26,,,,Lyra|FinalBoss,,0,,0,None,Lyra,,我现在是女皇，我要夺回这片土地。,"I am Empress now, and I will be taking this land back."
Lyra|Act3|Act3Finale1Start,1,8,9,,,,Lyra|FinalBoss,,0,,0,None,FinalBoss,,<size=125%>我是…… <size=75%>我是…… <i>我是……</i> 我们是你的神。,"<size=125%>I am... <size=75%>I AM... <i>I am...</i> We are your God."
Lyra|Act3|Act3Finale1Start,1,9,10,,,,Lyra|FinalBoss,,0,,0,None,Lyra,,不——不可能。,"N-no, it cannot be possible."
Maia|Act1|CampfireAniara,4,1,2,,,,Aniara,,0,,0,None,Maia,,……,"..."
Maia|Act1|CampfireAniara,4,10,11,,,,Aniara,,0,,0,None,Maia,,……,"..."
Maia|Act1|CampfireAniara,4,11,12,,,,Aniara,,0,,0,None,Aniara,,你要是跟不上，我早让你烂在路边的沟里了。或者更惨。,"I would have let you rot in a ditch on the side of the road if you couldn't keep up. Or worse."
Maia|Act1|CampfireAniara,4,12,13,,,,Aniara,,0,,0,None,Maia,,……万一那正是我想要的呢？,"...What if that's what I want?"
Maia|Act1|CampfireAniara,4,13,14,,,,Aniara,,0,,0,None,Aniara,,少来这套，你才不想。得了吧，你来这儿不是为了这种事。,"Don't give me that, you don't. Come on, you don't come here for a thing like that."
Maia|Act1|CampfireAniara,4,14,15,,,,Aniara,,0,,0,None,Maia,,你不懂。我有一种……<i>冲动</i>。我真正想要的……什么都没有。,"You don't understand. I have this... <i>Compulsion</i>. I really just want... Nothing."
Maia|Act1|CampfireAniara,4,15,16,,,,Aniara,,0,,0,None,Aniara,,我们都有想要的东西，bella。,"We all want something, bella."
Maia|Act1|CampfireAniara,4,16,17,,,,Aniara,,0,,0,None,Aniara,,哦，我可看见过你在取人性命时那副又消沉又不屑的样子。Stupido。,"Oh, I've see you act all depressed and irreverent while you're taking a man's life. Stupido."
Maia|Act1|CampfireAniara,4,17,18,,,,Aniara,,0,,0,None,Aniara,,你在压抑着什么。我怎么知道？我曾经就是你。,"You're suppressing something. How do I know? I was once you."
Maia|Act1|CampfireAniara,4,18,19,,,,Aniara,,0,,0,None,Maia,,……,"..."
Maia|Act1|CampfireAniara,4,19,20,,,,Aniara,,0,,0,None,Aniara,,你心里有一团火在烧，amore mio。放它出来，烧掉你周围的世界。,"There's a fire that burns inside you, amore mio. Let it out, and burn the world around you."
Maia|Act1|CampfireAniara,4,2,3|4,,,,Aniara,,0,,0,None,Aniara,,所以，我们谁都没找到自己要找的东西。真可惜。总还有明天。,"So, none of us found what we're looking for. Too bad. There's always tomorrow."
Maia|Act1|CampfireAniara,4,20,21,,,,Aniara,,0,,0,None,Aniara,,反正我就是这么做的。,"That's what I do, anyways."
Maia|Act1|CampfireAniara,4,21,22,,,,Aniara,,0,,0,None,Maia,,可我不<i>想</i>那么做。,"But I don't <i>want</i> to do that."
Maia|Act1|CampfireAniara,4,22,23,,,,Aniara,,0,,0,None,Aniara,,但你是<i>必须</i>这么做。不是像你得吃饭那样，而是像你得吃<i>好</i>饭那样，懂吗？,"But you <i>need</i> to. Not like you need to eat food, but like you need to eat <i>good</i> food, you know?"
Maia|Act1|CampfireAniara,4,23,24,,,,Aniara,,0,,0,None,Aniara,,你天天顿顿喝稀粥，确实能活，但你会发疯的。,"You eat gruel all day every day, you survive, sure, but you go insane."
Maia|Act1|CampfireAniara,4,24,25,,,,Aniara,,0,,0,None,Aniara,,你心里有股渴望。我想把它引出来，真的，看看你真正的力量。,"You have a need in you. I want to draw it out, truthfully, to see your true power."
Maia|Act1|CampfireAniara,4,25,26,,,,Aniara,,0,,0,None,Aniara,,你在压着自己，amore mio。我想看你，怎么说呢，绽放。,"You're holding back, amore mio. I need to see you, how you say, bloom."
Maia|Act1|CampfireAniara,4,26,27,,,,Aniara,,0,,0,None,Maia,,……,"..."
Maia|Act1|CampfireAniara,4,27,28,,,,Aniara,,0,,0,None,Aniara,,想想吧，我要睡了。明天我们去拿下帝国。Ciao bella。,"Think about it, I'm going to sleep. Tomorrow we take the Empire. Ciao bella."
Maia|Act1|CampfireAniara,4,28,,,,,Aniara,,0,,0,AniaraSecondary,Maia,,……晚安。,"...Good night."
Maia|Act1|CampfireAniara,4,29,30,,,,Aniara,,0,,0,None,Aniara,,做什么？,"Do what?"
Maia|Act1|CampfireAniara,4,3,5,,,,Aniara,,0,,0,None,Maia,,……<size=75%>你能不能——</size>,"...<size=75%>can you please-</size>"
Maia|Act1|CampfireAniara,4,30,31,,,,Aniara,,0,,0,None,Maia,,你之前说的，你是怎么……“打败”别人的？,"What you said before, how do you... 'Beat' people?"
Maia|Act1|CampfireAniara,4,31,32,,,,Aniara,,0,,0,None,Aniara,,Stupido。这问题不行。下一个。,"Stupido. Bad question. Next."
Maia|Act1|CampfireAniara,4,32,33,,,,Aniara,,0,,0,None,Maia,,我想让别人别来烦我……别再牵着我走。,"I want people to leave me alone... To stop stringing me along."
Maia|Act1|CampfireAniara,4,33,34,,,,Aniara,,0,,0,None,Aniara,,谁在这样对你？,"Who is doing this to you?"
Maia|Act1|CampfireAniara,4,34,35,,,,Aniara,,0,,0,None,Maia,,我在找的那个人……就好像是他们在逼我去找他。所以我才在这。,"The person I'm looking for... It's like their forcing me to find them. That's why I'm here."
Maia|Act1|CampfireAniara,4,35,36,,,,Aniara,,0,,0,None,Maia,,我想让他们停下来。,"I want them to stop."
Maia|Act1|CampfireAniara,4,36,37,,,,Aniara,,0,,0,None,Aniara,,杀了他们。别人就会以儆效尤。,"Kill them. Then others will learn the lesson by example."
Maia|Act1|CampfireAniara,4,37,38,,,,Aniara,,0,,0,None,Maia,,……我不想那样。,"...I don't want to do that."
Maia|Act1|CampfireAniara,4,38,39,,,,Aniara,,0,,0,None,Aniara,,什么意思？我今天可是看着你取了不少命。,"What do you mean? I've seen you take many lives today."
Maia|Act1|CampfireAniara,4,39,40,,,,Aniara,,0,,0,None,Maia,,可我不喜欢。而你说起来满不在乎。你不觉得那很怪吗？,"But I don't like it. And you're so flippant about it. Don't you think that's weird?"
Maia|Act1|CampfireAniara,4,4,29,201,,,Aniara,,1,,0,None,Maia,,你是怎么做到的？,"How do you do it?"
Maia|Act1|CampfireAniara,4,40,41,,,,Aniara,,0,,0,None,Aniara,,“怪”是人们用来贬低那些不够顺从的家伙的词。毫无意义的词。,"'Weird' is a word people use to put down others for incorrect subservience. Meaningless word."
Maia|Act1|CampfireAniara,4,41,16,,,,Aniara,,0,,0,None,Maia,,……,"..."
Maia|Act1|CampfireAniara,4,5,6,,,,Aniara,,0,,1.2,None,Aniara,,Scusi？我听不见你声音里的乐子，丫头。大点声。,"Scusi? I can't hear the music in your voice, girl. Speak up."
Maia|Act1|CampfireAniara,4,6,7,,,,Aniara,,0,,0,None,Maia,,你能不能走开？,"Can you please go away?"
Maia|Act1|CampfireAniara,4,7,8,,,,Aniara,,0,,0,None,Aniara,,Uffa，你还在纠结“别烦我”那套？得了吧。,"Uffa, you're still on this 'leave me alone' thing? Please."
Maia|Act1|CampfireAniara,4,8,9,,,,Aniara,,0,,0,None,Maia,,……你为什么不把我当回事？,"...Why don't you take me seriously?"
Maia|Act1|CampfireAniara,4,9,10,,,,Aniara,,0,,0,None,Aniara,,我把你当回事，所以才让你跟着我。你以为我要是不拿你当回事，你还能见着我？,"I do, that's why I let you follow me. You think you'd still be seeing me if I didn't take your seriously?"
Maia|Act1|CampfireAzha,4,1,2,,,,Azha,,0,,0,None,Azha,,你在外面干得不错，士兵。,"You did good out there, solider."
Maia|Act1|CampfireAzha,4,10,11,,,,Azha,,0,,0,None,Maia,,……,"..."
Maia|Act1|CampfireAzha,4,11,12,,,,Azha,,0,,0,None,Azha,,你认真的？别犯傻。找“某个人”的事呢？,"You're serious? Don't be ridiculous. What happened to looking for 'someone'?"
Maia|Act1|CampfireAzha,4,12,13,,,,Azha,,0,,0,None,Maia,,我总觉得非做不可，可我不想……我是说，找到那个人。,"I feel compelled to, but I don't want to... Find that person, I mean."
Maia|Act1|CampfireAzha,4,13,14,,,,Azha,,0,,0,None,Maia,,我只想……歇一歇。我想一个人待着。永远。,"I just want to... Rest. I want to be left alone. Forever."
Maia|Act1|CampfireAzha,4,14,15,,,,Azha,,0,,0,None,Azha,,你觉得往剑上撞就能换来那个？,"You think throwing yourself into a sword is gonna get you that?"
Maia|Act1|CampfireAzha,4,15,16,,,,Azha,,0,,0,None,Azha,,你见过死人吗？可不好看。,"You ever seen death? It's not pleasant."
Maia|Act1|CampfireAzha,4,16,17,,,,Azha,,0,,0,None,Maia,,……,"..."
Maia|Act1|CampfireAzha,4,17,18,,,,Azha,,0,,0,None,Azha,,我没亲身经历过，但旁观着看，我讨厌它。,"I can't speak from experience, but from the outside looking in, I hate it."
Maia|Act1|CampfireAzha,4,18,19,,,,Azha,,0,,0,None,Azha,,尤其是当那人是你的熟人。当然，你总还有回忆之类的，,"Especially if it's someone you know. Sure, you'll always have memories and all that,"
Maia|Act1|CampfireAzha,4,19,20,,,,Azha,,0,,0,None,Azha,,可每次你发觉自己在想他们，现实就会再砸你一次。,"But every time you catch yourself thinking about them, the reality hits every time."
Maia|Act1|CampfireAzha,4,2,3,,,,Azha,,0,,0,None,Azha,,……我只希望我们来得早点。那样也许就能阻止这一切了。,"...I just wish we were here earlier. Then we might have been able to prevent all this."
Maia|Act1|CampfireAzha,4,20,21,,,,Azha,,0,,0,None,Azha,,这就是我战斗的理由。这样别人就不必背这份担子。,"It's why I fight. So no one else needs to bear that load."
Maia|Act1|CampfireAzha,4,21,22,,,,Azha,,0,,0,None,Azha,,不幸的是，你已经占了我脑子里那块地方。,"Unfortunately, you've already entered that space in my brain."
Maia|Act1|CampfireAzha,4,22,23,,,,Azha,,0,,0,None,Azha,,再说，你现在是士兵了。不落下任何女人，诸如此类。,"Besides, you're a soldier now. No woman left behind, and all that."
Maia|Act1|CampfireAzha,4,23,24,,,,Azha,,0,,0,None,Azha,,整整两条理由，我不能让你死。简直无法想象。所以我不会。,"That's two whole reasons I can't let you die. Simply unthinkable. So I won't."
Maia|Act1|CampfireAzha,4,24,25,,,,Azha,,0,,0,None,Azha,,因此，所以，故而……你会被保护好的。明白吗？,"Thus, ergo, therefore... You will protected. Get it?"
Maia|Act1|CampfireAzha,4,25,26,,,,Azha,,0,,0,None,Maia,,……<Conviction-1>,"...<Conviction-1>"
Maia|Act1|CampfireAzha,4,26,27,,,,Azha,,0,,0,None,Maia,,没人该为我做那种事。现在我是你的累赘了，对吧？,"No one should do that for me. Now I'm a burden on you, aren't I?"
Maia|Act1|CampfireAzha,4,27,28,,,,Azha,,0,,0,None,Azha,,又来了，这些荒唐念头！好吧，这不再由你选。由我选。,"Again, with the ridiculous thoughts! Well, it's not your choice anymore. It's mine."
Maia|Act1|CampfireAzha,4,28,29,,,,Azha,,0,,0,None,Maia,,……问题就在这。从来都不是我选。没人让我<i>选</i>我想要的。,"...That's the problem. It's never been my choice. No one lets me <i>choose</i> what I want."
Maia|Act1|CampfireAzha,4,29,30,,,,Azha,,0,,0,None,Azha,,这世上不止你一个人。有时候就是这样。,"Well, you're not the only person in the world. That's just how it is sometimes."
Maia|Act1|CampfireAzha,4,3,4,,,,Azha,,0,,0,None,Maia,,我不……在乎。,"I don't... Care."
Maia|Act1|CampfireAzha,4,30,31,,,,Azha,,0,,0,None,Azha,,现在去睡吧。明天我们把这仗打到源头去，一了百了。,"Now get to bed. Tomorrow we're taking this fight to the source so we can end it once and for all."
Maia|Act1|CampfireAzha,4,31,,,,,Azha,,0,,0,AzhaSecondary,Maia,,……,"..."
Maia|Act1|CampfireAzha,4,4,5,,,,Azha,,0,,0,None,Azha,,你不用在乎。交给我，你只管跟紧点。,"You don't have to care. Leave that to me, you just follow closely behind."
Maia|Act1|CampfireAzha,4,5,6,,,,Azha,,0,,0,None,Maia,,你……为什么这么做？为什么要保护我？,"Why... Are you doing this? Why are you protecting me?"
